variable;localidad;year_start;year_end;mean;std;n;confidence_level;ci_lower;ci_upper
SO2;USAQUEN;2021;2021;2.148872588951811;1.655070882620597;9359;90%;2.1207294764914795;2.177015701412143
SO2;USAQUEN;2021;2021;2.148872588951811;1.655070882620597;9359;99%;2.1047960439957447;2.1929491339078777
SO2;USAQUEN;2021;2022;1.919516804421555;1.4821942571786106;15922;95%;1.8964924519489519;1.942541156894158
SO2;USAQUEN;2021;2022;1.919516804421555;1.4821942571786106;15922;90%;1.900194503384924;1.938839105458186
SO2;USAQUEN;2021;2022;1.919516804421555;1.4821942571786106;15922;99%;1.8892563486346314;1.9497772602084784
SO2;USAQUEN;2021;2023;1.8338373598308666;1.3966995538419773;23650;95%;1.8160358130131495;1.8516389066485837
SO2;USAQUEN;2021;2023;1.8338373598308666;1.3966995538419773;23650;90%;1.818898010200119;1.848776709461614
SO2;USAQUEN;2021;2023;1.8338373598308666;1.3966995538419773;23650;99%;1.810441470688562;1.857233248973171
SO2;USAQUEN;2022;2022;1.5924497943013864;1.1143453885384489;6563;95%;1.5654850179796942;1.6194145706230787
SO2;USAQUEN;2022;2022;1.5924497943013864;1.1143453885384489;6563;90%;1.569821220100183;1.6150783685025898
SO2;USAQUEN;2022;2022;1.5924497943013864;1.1143453885384489;6563;99%;1.5570082987853173;1.6278912898174556
SO2;USAQUEN;2022;2023;1.6275246658736269;1.1519481728819088;14291;95%;1.608636642654116;1.6464126890931376
SO2;USAQUEN;2022;2023;1.6275246658736269;1.1519481728819088;14291;90%;1.6116736521269963;1.6433756796202574
SO2;USAQUEN;2022;2023;1.6275246658736269;1.1519481728819088;14291;99%;1.602700382358828;1.6523489493884258
SO2;USAQUEN;2023;2023;1.6573119824016564;1.182199006450105;7728;95%;1.630950297916524;1.6836736668867889
SO2;USAQUEN;2023;2023;1.6573119824016564;1.182199006450105;7728;90%;1.6351893725349245;1.6794345922683884
SO2;USAQUEN;2023;2023;1.6573119824016564;1.182199006450105;7728;99%;1.622663724445671;1.691960240357642
SO2;USME;2020;2020;8.858734253493015;6.0512782050417835;20040;95%;8.774948036014916;8.942520470971115
SO2;USME;2020;2020;8.858734253493015;6.0512782050417835;20040;90%;8.788419639714077;8.929048867271954
SO2;USME;2020;2020;8.858734253493015;6.0512782050417835;20040;99%;8.74861666060544;8.96885184638059
SO2;USME;2020;2021;8.850526819708847;6.443506137743011;28576;95%;8.775815223540611;8.925238415877082
SO2;USME;2020;2021;8.850526819708847;6.443506137743011;28576;90%;8.78782749482963;8.913226144588064
SO2;USME;2020;2021;8.850526819708847;6.443506137743011;28576;99%;8.752336738788646;8.948716900629048
SO2;USME;2020;2022;8.557722550654892;6.464852964117069;36571;95%;8.491462357275918;8.623982744033867
SO2;USME;2020;2022;8.557722550654892;6.464852964117069;36571;90%;8.50211567526831;8.613329426041474
SO2;USME;2020;2022;8.557722550654892;6.464852964117069;36571;99%;8.470640232534288;8.644804868775497
SO2;USME;2020;2023;8.487208985887905;6.751748455095195;44926;95%;8.42477412200449;8.549643849771321
SO2;USME;2020;2023;8.487208985887905;6.751748455095195;44926;90%;8.434812327610407;8.539605644165404
SO2;USME;2020;2023;8.487208985887905;6.751748455095195;44926;99%;8.405154390351496;8.569263581424314
SO2;USME;2021;2021;8.83125819587629;7.282136725741321;8536;95%;8.676753633261761;8.985762758490818
SO2;USME;2021;2021;8.83125819587629;7.282136725741321;8536;90%;8.701598194131067;8.960918197621512
SO2;USME;2021;2021;8.83125819587629;7.282136725741321;8536;99%;8.628188163458791;9.034328228293788
SO2;USME;2021;2022;8.192815737704917;6.91585394141442;16531;95%;8.087382840210527;8.298248635199307
SO2;USME;2021;2022;8.192815737704917;6.91585394141442;16531;90%;8.104335181047759;8.281296294362075
SO2;USME;2021;2022;8.192815737704917;6.91585394141442;16531;99%;8.054247568189876;8.331383907219958
SO2;USME;2021;2023;8.188030075544482;7.253205643634334;24886;95%;8.097909977138553;8.278150173950412
SO2;USME;2021;2023;8.188030075544482;7.253205643634334;24886;90%;8.112399767926918;8.263660383162046
SO2;USME;2021;2023;8.188030075544482;7.253205643634334;24886;99%;8.069588865880394;8.30647128520857
SO2;USME;2022;2022;7.511171607254534;6.432934872581528;7995;95%;7.370140871199984;7.652202343309083
SO2;USME;2022;2022;7.511171607254534;6.432934872581528;7995;90%;7.392819087504913;7.629524127004155
SO2;USME;2022;2022;7.511171607254534;6.432934872581528;7995;99%;7.325809606967617;7.6965336075414506
SO2;USME;2022;2023;7.852213853211008;7.215530240622044;16350;95%;7.741605069439691;7.962822636982326
SO2;USME;2022;2023;7.852213853211008;7.215530240622044;16350;90%;7.759389648145717;7.9450380582763
SO2;USME;2022;2023;7.852213853211008;7.215530240622044;16350;99%;7.706843060662874;7.997584645759143
SO2;USME;2023;2023;8.178561280670257;7.878655978938631;8355;95%;8.009598935716783;8.347523625623731
SO2;USME;2023;2023;8.178561280670257;7.878655978938631;8355;90%;8.036768431486351;8.320354129854163
SO2;USME;2023;2023;8.178561280670257;7.878655978938631;8355;99%;7.956488552642591;8.400634008697923
Nowcast_PM25;TODAS;2020;2020;18.64677018617467;11.728805613652787;125720;95%;18.581936028232416;18.711604344116925
Nowcast_PM25;TODAS;2020;2020;18.64677018617467;11.728805613652787;125720;90%;18.59235976853807;18.70118060381127
Nowcast_PM25;TODAS;2020;2020;18.64677018617467;11.728805613652787;125720;99%;18.56156318599008;18.73197718635926
Nowcast_PM25;TODAS;2020;2021;16.83851621421414;11.183614866045062;282854;95%;16.797301623653578;16.8797308047747
Nowcast_PM25;TODAS;2020;2021;16.83851621421414;11.183614866045062;282854;90%;16.80392787420402;16.873104554224255
Nowcast_PM25;TODAS;2020;2021;16.83851621421414;11.183614866045062;282854;99%;16.784350926968962;16.892681501459315
Nowcast_PM25;TODAS;2020;2022;16.763408617343593;10.77946531881266;419384;95%;16.730784359924733;16.796032874762453
Nowcast_PM25;TODAS;2020;2022;16.763408617343593;10.77946531881266;419384;90%;16.736029495977732;16.790787738709454
Nowcast_PM25;TODAS;2020;2022;16.763408617343593;10.77946531881266;419384;99%;16.720533003881165;16.80628423080602
Nowcast_PM25;TODAS;2020;2023;16.31587920127044;10.623732838625296;561003;95%;16.288079279303794;16.343679123237088
Nowcast_PM25;TODAS;2020;2023;16.31587920127044;10.623732838625296;561003;90%;16.292548783115013;16.33920961942587
Nowcast_PM25;TODAS;2020;2023;16.31587920127044;10.623732838625296;561003;99%;16.279343865241973;16.35241453729891
Nowcast_PM25;TODAS;2021;2021;15.391765737838066;10.505737235010457;157134;95%;15.339820841070292;15.44371063460584
Nowcast_PM25;TODAS;2021;2021;15.391765737838066;10.505737235010457;157134;90%;15.348172285045816;15.435359190630315
Nowcast_PM25;TODAS;2021;2021;15.391765737838066;10.505737235010457;157134;99%;15.323498268134658;15.460033207541473
Nowcast_PM25;TODAS;2021;2022;15.95712587096187;10.241135998425754;293664;95%;15.920085727555392;15.994166014368346
Nowcast_PM25;TODAS;2021;2022;15.95712587096187;10.241135998425754;293664;90%;15.926040832772959;15.98821090915078
Nowcast_PM25;TODAS;2021;2022;15.95712587096187;10.241135998425754;293664;99%;15.908446755202561;16.005804986721177
Nowcast_PM25;TODAS;2021;2023;15.64266289228948;10.183677938505921;435283;95%;15.612409916364113;15.672915868214846
Nowcast_PM25;TODAS;2021;2023;15.64266289228948;10.183677938505921;435283;90%;15.617273811110069;15.66805197346889
Nowcast_PM25;TODAS;2021;2023;15.64266289228948;10.183677938505921;435283;99%;15.602903678575712;15.682422106003246
Nowcast_PM25;TODAS;2022;2022;16.607805568891074;9.887986091122348;136530;95%;16.555355538653284;16.660255599128863
Nowcast_PM25;TODAS;2022;2022;16.607805568891074;9.887986091122348;136530;90%;16.563788207498902;16.651822930283245
Nowcast_PM25;TODAS;2022;2022;16.607805568891074;9.887986091122348;136530;99%;16.538874192093157;16.67673694568899
Nowcast_PM25;TODAS;2022;2023;15.78440157719422;9.994388066933315;278149;95%;15.747259393133804;15.821543761254636
Nowcast_PM25;TODAS;2022;2023;15.78440157719422;9.994388066933315;278149;90%;15.753230905553199;15.815572248835242
Nowcast_PM25;TODAS;2022;2023;15.78440157719422;9.994388066933315;278149;99%;15.735588350489671;15.83321480389877
Nowcast_PM25;TODAS;2023;2023;14.99058614998197;10.0321592171873;141619;95%;14.938336250752318;15.042836049211623
Nowcast_PM25;TODAS;2023;2023;14.99058614998197;10.0321592171873;141619;90%;14.946736740199457;15.034435559764484
Nowcast_PM25;TODAS;2023;2023;14.99058614998197;10.0321592171873;141619;99%;14.921917803880119;15.059254496083822
Nowcast_PM25;BARRIOS UNIDOS;2020;2020;17.169156978836767;10.039993032778945;30513;95%;17.05650047324047;17.281813484433066
Nowcast_PM25;BARRIOS UNIDOS;2020;2020;17.169156978836767;10.039993032778945;30513;90%;17.07461353895548;17.263700418718056
Nowcast_PM25;BARRIOS UNIDOS;2020;2020;17.169156978836767;10.039993032778945;30513;99%;17.021097844723403;17.31721611295013
Nowcast_PM25;BARRIOS UNIDOS;2020;2021;16.00230720850056;9.871176267237155;41618;95%;15.907467758635194;16.09714665836593
Nowcast_PM25;BARRIOS UNIDOS;2020;2021;16.00230720850056;9.871176267237155;41618;90%;15.922715976297644;16.08189844070348
Nowcast_PM25;BARRIOS UNIDOS;2020;2021;16.00230720850056;9.871176267237155;41618;99%;15.87766495204692;16.1269494649542
Nowcast_PM25;BARRIOS UNIDOS;2020;2022;15.858931051574087;9.67023078474532;50134;95%;15.77428060825877;15.943581494889404
Nowcast_PM25;BARRIOS UNIDOS;2020;2022;15.858931051574087;9.67023078474532;50134;90%;15.787890562522747;15.929971540625427
Nowcast_PM25;BARRIOS UNIDOS;2020;2022;15.858931051574087;9.67023078474532;50134;99%;15.747679961417967;15.970182141730207
Nowcast_PM25;BARRIOS UNIDOS;2020;2023;15.544767291553201;9.611673240945981;58726;95%;15.467027955002093;15.62250662810431
Nowcast_PM25;BARRIOS UNIDOS;2020;2023;15.544767291553201;9.611673240945981;58726;90%;15.479526699206811;15.610007883899591
Nowcast_PM25;BARRIOS UNIDOS;2020;2023;15.544767291553201;9.611673240945981;58726;99%;15.442599270063226;15.646935313043176
Nowcast_PM25;BARRIOS UNIDOS;2021;2021;12.796176002533093;8.613411929024451;11105;95%;12.635957979429774;12.956394025636412
Nowcast_PM25;BARRIOS UNIDOS;2021;2021;12.796176002533093;8.613411929024451;11105;90%;12.661720237930245;12.93063176713594
Nowcast_PM25;BARRIOS UNIDOS;2021;2021;12.796176002533093;8.613411929024451;11105;99%;12.585600583102128;13.006751421964058
Nowcast_PM25;BARRIOS UNIDOS;2021;2022;13.821373143283669;8.681152630615646;19621;95%;13.699896800976168;13.94284948559117
Nowcast_PM25;BARRIOS UNIDOS;2021;2022;13.821373143283669;8.681152630615646;19621;90%;13.719428458770349;13.92331782779699
Nowcast_PM25;BARRIOS UNIDOS;2021;2022;13.821373143283669;8.681152630615646;19621;99%;13.661720484801258;13.98102580176608
Nowcast_PM25;BARRIOS UNIDOS;2021;2023;13.78795296737344;8.794530363564649;28213;95%;13.685327595946431;13.89057833880045
Nowcast_PM25;BARRIOS UNIDOS;2021;2023;13.78795296737344;8.794530363564649;28213;90%;13.70182790766229;13.874078027084591
Nowcast_PM25;BARRIOS UNIDOS;2021;2023;13.78795296737344;8.794530363564649;28213;99%;13.653077028285878;13.922828906461003
Nowcast_PM25;BARRIOS UNIDOS;2022;2022;15.15824658715816;8.587249716633242;8516;95%;14.975837657915747;15.340655516400574
Nowcast_PM25;BARRIOS UNIDOS;2022;2022;15.15824658715816;8.587249716633242;8516;90%;15.005169293938197;15.311323880378124
Nowcast_PM25;BARRIOS UNIDOS;2022;2022;15.15824658715816;8.587249716633242;8516;99%;14.91850095331584;15.39799222100048
Nowcast_PM25;BARRIOS UNIDOS;2022;2023;14.431726827237368;8.8510913256556;17108;95%;14.299086366865946;14.564367287608789
Nowcast_PM25;BARRIOS UNIDOS;2022;2023;14.431726827237368;8.8510913256556;17108;90%;14.320413291812617;14.543040362662119
Nowcast_PM25;BARRIOS UNIDOS;2022;2023;14.431726827237368;8.8510913256556;17108;99%;14.257400596626587;14.606053057848149
Nowcast_PM25;BARRIOS UNIDOS;2023;2023;13.711633452530025;9.048169795120149;8592;95%;13.520285909761764;13.902980995298286
Nowcast_PM25;BARRIOS UNIDOS;2023;2023;13.711633452530025;9.048169795120149;8592;90%;13.55105484118316;13.87221206387689
Nowcast_PM25;BARRIOS UNIDOS;2023;2023;13.711633452530025;9.048169795120149;8592;99%;13.460139708109335;13.963127196950715
Nowcast_PM25;BOSA;2020;2020;15.63328025567775;8.67022471135758;1782;95%;15.230452081990677;16.036108429364823
Nowcast_PM25;BOSA;2020;2020;15.63328025567775;8.67022471135758;1782;90%;15.295270124279204;15.971290387076296
Nowcast_PM25;BOSA;2020;2020;15.63328025567775;8.67022471135758;1782;99%;15.10366651612802;16.16289399522748
Nowcast_PM25;BOSA;2020;2021;16.329567273998972;6.145838080710147;6672;95%;16.182071359754268;16.477063188243676
Nowcast_PM25;BOSA;2020;2021;16.329567273998972;6.145838080710147;6672;90%;16.205790070702832;16.45334447729511
Nowcast_PM25;BOSA;2020;2021;16.329567273998972;6.145838080710147;6672;99%;16.135704486957614;16.52343006104033
Nowcast_PM25;BOSA;2020;2022;16.329567273998972;6.145838080710147;6672;95%;16.182071359754268;16.477063188243676
Nowcast_PM25;BOSA;2020;2022;16.329567273998972;6.145838080710147;6672;90%;16.205790070702832;16.45334447729511
Nowcast_PM25;BOSA;2020;2022;16.329567273998972;6.145838080710147;6672;99%;16.135704486957614;16.52343006104033
Nowcast_PM25;BOSA;2020;2023;16.329567273998972;6.145838080710147;6672;95%;16.182071359754268;16.477063188243676
Nowcast_PM25;BOSA;2020;2023;16.329567273998972;6.145838080710147;6672;90%;16.205790070702832;16.45334447729511
Nowcast_PM25;BOSA;2020;2023;16.329567273998972;6.145838080710147;6672;99%;16.135704486957614;16.52343006104033
Nowcast_PM25;BOSA;2021;2021;16.583306224233826;4.890098918489691;4890;95%;16.44621210163869;16.720400346828963
Nowcast_PM25;BOSA;2021;2021;16.583306224233826;4.890098918489691;4890;90%;16.46825989371315;16.698352554754504
Nowcast_PM25;BOSA;2021;2021;16.583306224233826;4.890098918489691;4890;99%;16.40310826124879;16.763504187218864
Nowcast_PM25;BOSA;2021;2022;16.583306224233826;4.890098918489691;4890;95%;16.44621210163869;16.720400346828963
Nowcast_PM25;BOSA;2021;2022;16.583306224233826;4.890098918489691;4890;90%;16.46825989371315;16.698352554754504
Nowcast_PM25;BOSA;2021;2022;16.583306224233826;4.890098918489691;4890;99%;16.40310826124879;16.763504187218864
Nowcast_PM25;BOSA;2021;2023;16.583306224233826;4.890098918489691;4890;95%;16.44621210163869;16.720400346828963
Nowcast_PM25;BOSA;2021;2023;16.583306224233826;4.890098918489691;4890;90%;16.46825989371315;16.698352554754504
Nowcast_PM25;BOSA;2021;2023;16.583306224233826;4.890098918489691;4890;99%;16.40310826124879;16.763504187218864
Nowcast_PM25;CIUDAD BOLIVAR;2020;2020;22.51835569105718;11.641817179706269;1795;95%;21.97942893925553;23.05728244285883
Nowcast_PM25;CIUDAD BOLIVAR;2020;2020;22.51835569105718;11.641817179706269;1795;90%;22.066145729608703;22.97056565250566
Nowcast_PM25;CIUDAD BOLIVAR;2020;2020;22.51835569105718;11.641817179706269;1795;99%;21.80980991687422;23.226901465240143
Nowcast_PM25;CIUDAD BOLIVAR;2020;2021;18.20622754595332;11.707584283452832;10351;95%;17.980660828023648;18.43179426388299
Nowcast_PM25;CIUDAD BOLIVAR;2020;2021;18.20622754595332;11.707584283452832;10351;90%;18.016931183253412;18.395523908653225
Nowcast_PM25;CIUDAD BOLIVAR;2020;2021;18.20622754595332;11.707584283452832;10351;99%;17.909762622732977;18.50269246917366
Nowcast_PM25;CIUDAD BOLIVAR;2020;2022;18.858934667389764;11.47697356842814;18893;95%;18.69527079024839;19.02259854453114
Nowcast_PM25;CIUDAD BOLIVAR;2020;2022;18.858934667389764;11.47697356842814;18893;90%;18.721585676650868;18.99628365812866
Nowcast_PM25;CIUDAD BOLIVAR;2020;2022;18.858934667389764;11.47697356842814;18893;99%;18.64383592115501;19.07403341362452
Nowcast_PM25;CIUDAD BOLIVAR;2020;2023;18.42790092991468;11.454390840080878;27413;95%;18.292300526289843;18.56350133353952
Nowcast_PM25;CIUDAD BOLIVAR;2020;2023;18.42790092991468;11.454390840080878;27413;90%;18.31410266282298;18.541699197006384
Nowcast_PM25;CIUDAD BOLIVAR;2020;2023;18.42790092991468;11.454390840080878;27413;99%;18.249687250985986;18.606114608843377
Nowcast_PM25;CIUDAD BOLIVAR;2021;2021;17.301567655763805;11.51892374004823;8556;95%;17.057457383835324;17.545677927692285
Nowcast_PM25;CIUDAD BOLIVAR;2021;2021;17.301567655763805;11.51892374004823;8556;90%;17.096710658590368;17.50642465293724
Nowcast_PM25;CIUDAD BOLIVAR;2021;2021;17.301567655763805;11.51892374004823;8556;99%;16.98072618344823;17.62240912807938
Nowcast_PM25;CIUDAD BOLIVAR;2021;2022;18.474757527520595;11.391891348756246;17098;95%;18.303991287808714;18.645523767232476
Nowcast_PM25;CIUDAD BOLIVAR;2021;2022;18.474757527520595;11.391891348756246;17098;90%;18.331448362008736;18.618066693032453
Nowcast_PM25;CIUDAD BOLIVAR;2021;2022;18.474757527520595;11.391891348756246;17098;99%;18.25032347842199;18.6991915766192
Nowcast_PM25;CIUDAD BOLIVAR;2021;2023;18.141291268885293;11.386416372010519;25618;95%;18.001852653570992;18.280729884199594
Nowcast_PM25;CIUDAD BOLIVAR;2021;2023;18.141291268885293;11.386416372010519;25618;90%;18.02427199132554;18.258310546445045
Nowcast_PM25;CIUDAD BOLIVAR;2021;2023;18.141291268885293;11.386416372010519;25618;99%;17.95803286905254;18.324549668718046
Nowcast_PM25;CIUDAD BOLIVAR;2022;2022;19.64987021105502;11.140707043557244;8542;95%;19.413581697246105;19.886158724863936
Nowcast_PM25;CIUDAD BOLIVAR;2022;2022;19.64987021105502;11.140707043557244;8542;90%;19.451577233095932;19.84816318901411
Nowcast_PM25;CIUDAD BOLIVAR;2022;2022;19.64987021105502;11.140707043557244;8542;99%;19.33930906911735;19.960431352992693
Nowcast_PM25;CIUDAD BOLIVAR;2022;2023;18.562383475770037;11.296247364200672;17062;95%;18.392872381469335;18.73189457007074
Nowcast_PM25;CIUDAD BOLIVAR;2022;2023;18.562383475770037;11.296247364200672;17062;90%;18.420127648981783;18.70463930255829
Nowcast_PM25;CIUDAD BOLIVAR;2022;2023;18.562383475770037;11.296247364200672;17062;99%;18.339599015535125;18.78516793600495
Nowcast_PM25;CIUDAD BOLIVAR;2023;2023;17.47208867614511;11.346556495165533;8520;95%;17.231123612147098;17.71305374014312
Nowcast_PM25;CIUDAD BOLIVAR;2023;2023;17.47208867614511;11.346556495165533;8520;90%;17.269871161419637;17.67430619087058
Nowcast_PM25;CIUDAD BOLIVAR;2023;2023;17.47208867614511;11.346556495165533;8520;99%;17.155380935923052;17.788796416367166
Nowcast_PM25;ENGATIVÁ;2020;2020;14.399751103741693;10.531931310907307;10112;95%;14.194450810386245;14.60505139709714
Nowcast_PM25;ENGATIVÁ;2020;2020;14.399751103741693;10.531931310907307;10112;90%;14.22746250575753;14.572039701725856
Nowcast_PM25;ENGATIVÁ;2020;2020;14.399751103741693;10.531931310907307;10112;99%;14.129922144201617;14.669580063281769
Nowcast_PM25;ENGATIVÁ;2020;2021;13.48856602215304;8.371136538521764;30652;95%;13.394848616387993;13.582283427918089
Nowcast_PM25;ENGATIVÁ;2020;2021;13.48856602215304;8.371136538521764;30652;90%;13.4099166246338;13.567215419672282
Nowcast_PM25;ENGATIVÁ;2020;2021;13.48856602215304;8.371136538521764;30652;99%;13.365397666849278;13.611734377456804
Nowcast_PM25;ENGATIVÁ;2020;2022;14.339652164039682;8.383218428449924;47384;95%;14.264168302884176;14.415136025195189
Nowcast_PM25;ENGATIVÁ;2020;2022;14.339652164039682;8.383218428449924;47384;90%;14.276304490489917;14.402999837589448
Nowcast_PM25;ENGATIVÁ;2020;2022;14.339652164039682;8.383218428449924;47384;99%;14.240448092525178;14.438856235554187
Nowcast_PM25;ENGATIVÁ;2020;2023;14.530359306240364;8.447049690605953;62669;95%;14.464223729437633;14.596494883043095
Nowcast_PM25;ENGATIVÁ;2020;2023;14.530359306240364;8.447049690605953;62669;90%;14.474856832074268;14.585861780406459
Nowcast_PM25;ENGATIVÁ;2020;2023;14.530359306240364;8.447049690605953;62669;99%;14.443441456464132;14.617277156016595
Nowcast_PM25;ENGATIVÁ;2021;2021;13.039982597370937;7.025789730480829;20540;95%;12.9438947170363;13.136070477705573
Nowcast_PM25;ENGATIVÁ;2021;2021;13.039982597370937;7.025789730480829;20540;90%;12.959344221167749;13.120620973574125
Nowcast_PM25;ENGATIVÁ;2021;2021;13.039982597370937;7.025789730480829;20540;99%;12.913697422688118;13.166267772053756
Nowcast_PM25;ENGATIVÁ;2021;2022;14.323347150134696;7.697607578680921;37272;95%;14.245197576447044;14.401496723822348
Nowcast_PM25;ENGATIVÁ;2021;2022;14.323347150134696;7.697607578680921;37272;90%;14.257762460162029;14.388931840107363
Nowcast_PM25;ENGATIVÁ;2021;2022;14.323347150134696;7.697607578680921;37272;99%;14.220639276140936;14.426055024128456
Nowcast_PM25;ENGATIVÁ;2021;2023;14.555488406905669;7.983584012001327;52557;95%;14.487232426509927;14.62374438730141
Nowcast_PM25;ENGATIVÁ;2021;2023;14.555488406905669;7.983584012001327;52557;90%;14.498206491957061;14.612770321854276
Nowcast_PM25;ENGATIVÁ;2021;2023;14.555488406905669;7.983584012001327;52557;99%;14.46578365103792;14.645193162773417
Nowcast_PM25;ENGATIVÁ;2022;2022;15.898789889422748;8.17895440060928;16732;95%;15.774852207484148;16.022727571361347
Nowcast_PM25;ENGATIVÁ;2022;2022;15.898789889422748;8.17895440060928;16732;90%;15.79477987345167;16.002799905393825
Nowcast_PM25;ENGATIVÁ;2022;2022;15.898789889422748;8.17895440060928;16732;99%;15.735901365912975;16.06167841293252
Nowcast_PM25;ENGATIVÁ;2022;2023;15.527737191234102;8.39900458216563;32017;95%;15.435734186759278;15.619740195708927
Nowcast_PM25;ENGATIVÁ;2022;2023;15.527737191234102;8.39900458216563;32017;90%;15.450526520801128;15.604947861667076
Nowcast_PM25;ENGATIVÁ;2022;2023;15.527737191234102;8.39900458216563;32017;99%;15.406822109953868;15.648652272514337
Nowcast_PM25;ENGATIVÁ;2023;2023;15.121557685438068;8.615423939316791;15285;95%;14.984965323161882;15.258150047714254
Nowcast_PM25;ENGATIVÁ;2023;2023;15.121557685438068;8.615423939316791;15285;90%;15.006927891436924;15.236187479439213
Nowcast_PM25;ENGATIVÁ;2023;2023;15.121557685438068;8.615423939316791;15285;99%;14.942036689048248;15.301078681827889
Nowcast_PM25;FONTIBÓN;2020;2021;20.35828993687583;10.477093177184436;3449;95%;20.008510094231386;20.708069779520276
Nowcast_PM25;FONTIBÓN;2020;2021;20.35828993687583;10.477093177184436;3449;90%;20.06476962166254;20.651810252089124
Nowcast_PM25;FONTIBÓN;2020;2021;20.35828993687583;10.477093177184436;3449;99%;19.898508152187155;20.818071721564507
Nowcast_PM25;FONTIBÓN;2020;2022;21.64434946285664;10.795114380284714;11936;95%;21.45066714244666;21.838031783266615
Nowcast_PM25;FONTIBÓN;2020;2022;21.64434946285664;10.795114380284714;11936;90%;21.48181000346233;21.80688892225095
Nowcast_PM25;FONTIBÓN;2020;2022;21.64434946285664;10.795114380284714;11936;99%;21.389792850377034;21.898906075336242
Nowcast_PM25;FONTIBÓN;2020;2023;20.31237322042199;10.787400494589443;29767;95%;20.189822739490676;20.434923701353302
Nowcast_PM25;FONTIBÓN;2020;2023;20.31237322042199;10.787400494589443;29767;90%;20.20952659596596;20.415219844878017
Nowcast_PM25;FONTIBÓN;2020;2023;20.31237322042199;10.787400494589443;29767;99%;20.151310808580348;20.47343563226363
Nowcast_PM25;FONTIBÓN;2021;2021;20.35828993687583;10.477093177184436;3449;95%;20.008510094231386;20.708069779520276
Nowcast_PM25;FONTIBÓN;2021;2021;20.35828993687583;10.477093177184436;3449;90%;20.06476962166254;20.651810252089124
Nowcast_PM25;FONTIBÓN;2021;2021;20.35828993687583;10.477093177184436;3449;99%;19.898508152187155;20.818071721564507
Nowcast_PM25;FONTIBÓN;2021;2022;21.64434946285664;10.795114380284714;11936;95%;21.45066714244666;21.838031783266615
Nowcast_PM25;FONTIBÓN;2021;2022;21.64434946285664;10.795114380284714;11936;90%;21.48181000346233;21.80688892225095
Nowcast_PM25;FONTIBÓN;2021;2022;21.64434946285664;10.795114380284714;11936;99%;21.389792850377034;21.898906075336242
Nowcast_PM25;FONTIBÓN;2021;2023;20.31237322042199;10.787400494589443;29767;95%;20.189822739490676;20.434923701353302
Nowcast_PM25;FONTIBÓN;2021;2023;20.31237322042199;10.787400494589443;29767;90%;20.20952659596596;20.415219844878017
Nowcast_PM25;FONTIBÓN;2021;2023;20.31237322042199;10.787400494589443;29767;99%;20.151310808580348;20.47343563226363
Nowcast_PM25;FONTIBÓN;2022;2022;22.16698635517522;10.878950277651946;8487;95%;21.935502914045426;22.39846979630501
Nowcast_PM25;FONTIBÓN;2022;2022;22.16698635517522;10.878950277651946;8487;90%;21.97272582910842;22.361246881242018
Nowcast_PM25;FONTIBÓN;2022;2022;22.16698635517522;10.878950277651946;8487;99%;21.8627405043415;22.47123220600894
Nowcast_PM25;FONTIBÓN;2022;2023;20.306355789194335;10.827587194403298;26318;95%;20.175536039475986;20.437175538912683
Nowcast_PM25;FONTIBÓN;2022;2023;20.306355789194335;10.827587194403298;26318;90%;20.196569579095367;20.416141999293302
Nowcast_PM25;FONTIBÓN;2022;2023;20.306355789194335;10.827587194403298;26318;99%;20.13442493230687;20.4782866460818
Nowcast_PM25;FONTIBÓN;2023;2023;19.420753657318404;10.690200274244868;17831;95%;19.26383464534093;19.57767266929588
Nowcast_PM25;FONTIBÓN;2023;2023;19.420753657318404;10.690200274244868;17831;90%;19.289065168687813;19.552442145948994
Nowcast_PM25;FONTIBÓN;2023;2023;19.420753657318404;10.690200274244868;17831;99%;19.21451904004214;19.626988274594666
Nowcast_PM25;KENNEDY;2020;2020;25.06854936167293;13.66025335328584;17238;95%;24.864613358406096;25.27248536493976
Nowcast_PM25;KENNEDY;2020;2020;25.06854936167293;13.66025335328584;17238;90%;24.897403692373743;25.239695030972115
Nowcast_PM25;KENNEDY;2020;2020;25.06854936167293;13.66025335328584;17238;99%;24.800521162068954;25.336577561276904
Nowcast_PM25;KENNEDY;2020;2021;25.764907600765355;13.834780083494756;36974;95%;25.6238857694693;25.90592943206141
Nowcast_PM25;KENNEDY;2020;2021;25.764907600765355;13.834780083494756;36974;90%;25.64655925821543;25.88325594331528
Nowcast_PM25;KENNEDY;2020;2021;25.764907600765355;13.834780083494756;36974;99%;25.579569997714913;25.950245203815797
Nowcast_PM25;KENNEDY;2020;2022;25.34002600179827;13.395344490726654;46442;95%;25.218194993148696;25.461857010447847
Nowcast_PM25;KENNEDY;2020;2022;25.34002600179827;13.395344490726654;46442;90%;25.237782821497497;25.442269182099047
Nowcast_PM25;KENNEDY;2020;2022;25.34002600179827;13.395344490726654;46442;99%;25.17991050792778;25.500141495668764
Nowcast_PM25;KENNEDY;2020;2023;24.788038846630222;13.260372085851618;55004;95%;24.677219337588088;24.898858355672356
Nowcast_PM25;KENNEDY;2020;2023;24.788038846630222;13.260372085851618;55004;90%;24.69503666307335;24.881041030187095
Nowcast_PM25;KENNEDY;2020;2023;24.788038846630222;13.260372085851618;55004;99%;24.64239547487939;24.933682218381055
