variable;localidad;year_start;year_end;mean;std;n;ci_90_lower;ci_90_upper;ci_95_lower;ci_95_upper;ci_99_lower;ci_99_upper
Nowcast_PM10;ENGATIVÁ;2020;2023;28,171441659369403;17,71764417444555;65197;28,057304884385967;28,28557843435284;28,03543871112322;28,307444607615587;27,99270157289686;28,350181745841947
Nowcast_PM10;ENGATIVÁ;2021;2021;25,71183833958741;16,12918689654894;21688;25,53168242256001;25,891994256614808;25,497166512832887;25,92651016634193;25,429702650398628;25,99397402877619
Nowcast_PM10;ENGATIVÁ;2021;2022;28,2762971913338;16,84700951167472;38889;28,13577431334089;28,41682006932671;28,108852631731846;28,443741750935754;28,056233785777373;28,496360596890227
Nowcast_PM10;ENGATIVÁ;2021;2023;28,031370308503075;16,484229092735667;54736;27,915474769286988;28,14726584771916;27,89327153931735;28,1694690776888;27,849875445341002;28,212865171665147
Nowcast_PM10;ENGATIVÁ;2022;2022;31,509712898366868;17,173711903236402;17201;31,294316729939144;31,72510906679459;31,253048295371215;31,76637750136252;31,172384734935406;31,84704106179833
Nowcast_PM10;ENGATIVÁ;2022;2023;29,553580709793415;16,537493497147697;33048;29,40394455943645;29,70321686015038;29,37527670694225;29,731884712644582;29,319244576451258;29,787916843135573
Nowcast_PM10;ENGATIVÁ;2023;2023;27,43031259749128;15,542310117994528;15847;27,227219722057423;27,633405472925137;27,188308172934793;27,672317022047768;27,112250853133364;27,748374341849196
Nowcast_PM10;FONTIBÓN;2020;2021;46,831554385983296;23,90976514555639;5807;46,31538058907246;47,34772818289413;46,21646528188411;47,44664349008248;46,023093018297274;47,64001575366932
Nowcast_PM10;FONTIBÓN;2020;2022;60,09808729805977;29,397982898626054;31954;59,82757017155397;60,36860442456556;59,77574339538226;60,420431200737276;59,67444634099193;60,521728255127606
Nowcast_PM10;FONTIBÓN;2020;2023;54,12624081758701;28,84381129773516;58479;53,930046324268496;54,322435310905526;53,89245952424559;54,36002211092843;53,81899644862916;54,433485186544864
Nowcast_PM10;FONTIBÓN;2021;2021;46,831554385983296;23,90976514555639;5807;46,31538058907246;47,34772818289413;46,21646528188411;47,44664349008248;46,023093018297274;47,64001575366932
Nowcast_PM10;FONTIBÓN;2021;2022;60,09808729805977;29,397982898626054;31954;59,82757017155397;60,36860442456556;59,77574339538226;60,420431200737276;59,67444634099193;60,521728255127606
Nowcast_PM10;FONTIBÓN;2021;2023;54,12624081758701;28,84381129773516;58479;53,930046324268496;54,322435310905526;53,89245952424559;54,36002211092843;53,81899644862916;54,433485186544864
Nowcast_PM10;FONTIBÓN;2022;2022;63,04445807177867;29,689568790976285;26147;62,74243814272457;63,34647800083277;62,684575220537496;63,404340923019845;62,57147919920102;63,51743694435632
Nowcast_PM10;FONTIBÓN;2022;2023;54,9304678093155;29,226011384813802;52672;54,72100132680285;55,139934291828155;54,68087175499194;55,18006386363906;54,6024386411867;55,2584969774443
Nowcast_PM10;FONTIBÓN;2023;2023;46,93210764371231;26,42712929707646;26525;46,66519772155991;47,1990175658647;46,614061449739985;47,25015383768463;46,51411308668549;47,35010220073912
Nowcast_PM10;KENNEDY;2020;2020;52,43488611023382;27,555523337425985;17525;52,09248917698832;52,777283043479315;52,02688838794224;52,842883832525395;51,898664841675625;52,97110737879201
Nowcast_PM10;KENNEDY;2020;2021;53,962742196438114;27,023204048082697;38344;53,735742183348115;54,18974220952811;53,69225299418248;54,233231398693746;53,6072526520115;54,318231740864725
Nowcast_PM10;KENNEDY;2020;2022;54,82749293840612;27,060614762799748;50135;54,62869932359607;55,02628655321617;54,59061439428654;55,064371482525694;54,5161774245297;55,13880845228253
Nowcast_PM10;KENNEDY;2020;2023;53,98751604696056;26,725660277499784;62316;53,81141482383578;54,16361727008533;53,77767754082218;54,19735455309893;53,71173841278933;54,263293681131785
Nowcast_PM10;KENNEDY;2021;2021;55,24885958491644;26,499303988300493;20819;54,94675931198007;55,55095985785281;54,88887999625942;55,60883917357346;54,77575033992722;55,721968829905656
Nowcast_PM10;KENNEDY;2021;2022;56,11330816881765;26,702875418578035;32610;55,87007532081561;56,3565410168197;55,82347582999918;56,403140507636124;55,73239575075608;56,49422058687922
Nowcast_PM10;KENNEDY;2021;2023;54,595000578253355;26,36930903781421;44791;54,39005450104968;54,79994665545703;54,350790716439555;54,839210440067156;54,274049412035;54,91595174447171
Nowcast_PM10;KENNEDY;2022;2022;57,63963800243982;26,99218938115686;11791;57,230731351026584;58,04854465385305;57,1523839377879;58,12689206709173;56,99923967836811;58,28003632651152
Nowcast_PM10;KENNEDY;2022;2023;54,02714263316247;26,243227896356988;23972;53,74833211197038;54,30595315435456;53,69491547011355;54,35936979621139;53,59050940837877;54,46377585794617
Nowcast_PM10;KENNEDY;2023;2023;50,53030880185558;25,00613444582594;12181;50,15760366384876;50,903013939862404;50,086192882729264;50,9744247209819;49,94660807692243;51,114009526788735
Nowcast_PM10;PUENTE ARANDA;2020;2020;33,44890660101091;19,496570710640313;10953;33,14245938592329;33,755353816098534;33,083742752796816;33,81407044922501;32,96896934960816;33,928843852413664
Nowcast_PM10;PUENTE ARANDA;2020;2021;32,82848873271989;18,548390506909787;28316;32,64717456333511;33,00980290210467;32,61243740736674;33,04454005807304;32,54454215724128;33,1124353081985
Nowcast_PM10;PUENTE ARANDA;2020;2022;32,317365165732305;18,57794142871573;45568;32,174211098443365;32,460519233021245;32,14678551040062;32,48794482106399;32,09318206211551;32,5415482693491
Nowcast_PM10;PUENTE ARANDA;2020;2023;31,021221977344467;18,51857801674249;62937;30,899802525996662;31,142641428692272;30,876541124541944;31,16590283014699;30,831076995769322;31,211366958919612
Nowcast_PM10;PUENTE ARANDA;2021;2021;32,43711414817854;17,91399838864441;17363;32,21348388324585;32,660744413111225;32,17063789308836;32,70359040326871;32,08689089721698;32,78733739914009
Nowcast_PM10;PUENTE ARANDA;2021;2022;31,95931884648902;18,263347704994217;34615;31,797850610910373;32,120787082067665;31,766915998195763;32,151721694782275;31,706453539735918;32,21218415324212
Nowcast_PM10;PUENTE ARANDA;2021;2023;30,50971017211558;18,26493727052158;51984;30,377939629474497;30,64148071475666;30,352695028347632;30,666725315883525;30,30335452209461;30,716065822136546
Nowcast_PM10;PUENTE ARANDA;2022;2022;31,47844939232515;18,596452290358492;17252;31,24555396871548;31,71134481593482;31,200932809933786;31,755965974716514;31,113716013711116;31,843182770939183
Nowcast_PM10;PUENTE ARANDA;2022;2023;29,543085428856255;18,36266367879247;34621;29,38075319908709;29,70541765862542;29,34965305981449;29,73651779789802;29,288867076079416;29,797303781633094
Nowcast_PM10;PUENTE ARANDA;2023;2023;27,620758346251304;17,922283562245756;17369;27,397063304037403;27,844453388465205;27,354204904513523;27,887311787989084;27,270433655627727;27,97108303687488
Nowcast_PM10;SAN CRISTOBAL;2020;2020;23,777012987439466;18,143446286154095;8713;23,457263861436992;24,09676211344194;23,395995983032222;24,15802999184671;23,276231615904585;24,277794358974347
Nowcast_PM10;SAN CRISTOBAL;2020;2021;22,118813648319932;16,49605876552011;17319;21,912622851026374;22,32500444561349;21,873118130331928;22,364509166307936;21,795901980927923;22,441725315711942
Nowcast_PM10;SAN CRISTOBAL;2020;2022;23,26061081140028;16,172072325219947;26058;23,09581816341768;23,42540345938288;23,06424611981989;23,45697550298067;23,002536944886735;23,518684677913825
Nowcast_PM10;SAN CRISTOBAL;2020;2023;22,652368209458164;15,81851221660432;34793;22,512873249562336;22,79186316935399;22,48614835585209;22,818588063064237;22,433913907432103;22,870822511484224
Nowcast_PM10;SAN CRISTOBAL;2021;2021;20,439997608144648;14,449028534416113;8606;20,18377821873062;20,696216997558675;20,1346832980663;20,745311918222995;20,038714018098187;20,84128119819111
Nowcast_PM10;SAN CRISTOBAL;2021;2022;23,001203941418762;15,078771981836564;17345;22,812869704818663;23,18953817801886;22,776786182303823;23,2256217005337;22,70625713489891;23,296150747938615
Nowcast_PM10;SAN CRISTOBAL;2021;2023;22,2766385334401;14,943020749173716;26080;22,124434104437842;22,428842962442356;22,09527379508992;22,45800327179028;22,038278480824708;22,51499858605549
Nowcast_PM10;SAN CRISTOBAL;2022;2022;25,52343093582968;15,260545625937198;8739;25,25488876561991;25,79197310603945;25,203432802907876;25,843429068751483;25,102848484637565;25,944013387021794
Nowcast_PM10;SAN CRISTOBAL;2022;2023;23,181189970036915;15,098920723127021;17474;22,993301546697346;23,369078393376483;22,957303465951863;23,405076474121966;22,88694146657554;23,47543847349829
Nowcast_PM10;SAN CRISTOBAL;2023;2023;20,83787642681276;14,564114658791901;8735;20,581530773318157;21,09422208030736;20,53241180776234;21,143341045863178;20,436395762649195;21,239357090976323
Nowcast_PM10;SANTA FE;2020;2020;19,34480885797736;14,592573219320741;8754;19,088241245180523;19,601376470774195;19,039079771087533;19,650537944867185;18,942980666123916;19,746637049830802
Nowcast_PM10;SANTA FE;2020;2021;18,770449042006103;13,736595037098382;17477;18,599527842887078;18,941370241125128;18,566780561756794;18,974117522255412;18,50277258982653;19,038125494185675
Nowcast_PM10;SANTA FE;2020;2022;20,296370935915238;13,825671652332817;26221;20,155926604646314;20,436815267184162;20,12901938071631;20,463722491114165;20,076427852598847;20,51631401923163
Nowcast_PM10;SANTA FE;2020;2023;19,94845594259829;13,816460384560632;34958;19,826903896664895;20,070007988531685;19,803616569783564;20,093295315413016;19,758100937406557;20,138810947790024
Nowcast_PM10;SANTA FE;2021;2021;18,194048052780797;12,795193032547136;8723;17,968682625551374;18,41941348001022;17,92549983861167;18,462596266949923;17,84108760981972;18,547008495741874
Nowcast_PM10;SANTA FE;2021;2022;20,773268767842197;13,39988500335058;17467;20,606489446105375;20,94004808957902;20,57453571725348;20,972001818430915;20,51207882296429;21,034458712720102
Nowcast_PM10;SANTA FE;2021;2023;20,150117008800844;13,54157345382386;26204;20,012513995106257;20,28772002249543;19,986151127831416;20,314082889770273;19,934623570455017;20,365610447146672
Nowcast_PM10;SANTA FE;2022;2022;23,346295105614455;13,495220587746942;8744;23,108885553181814;23,583704658047097;23,06339498588797;23,62919522534094;22,97447162254961;23,7181185886793
Nowcast_PM10;SANTA FE;2022;2023;21,12619329181457;13,796047346294602;17481;20,95455198461416;21,29783459901498;20,921666736678688;21,33071984695045;20,857389095467816;21,394997488161323
Nowcast_PM10;SANTA FE;2023;2023;18,9043127538878;13,736758991907354;8737;18,662557220178865;19,146068287596737;18,61623390234034;19,19239160543526;18,525682695544287;19,282942812231315
Nowcast_PM10;SUBA;2020;2020;29,654225837756258;18,761784973181072;17328;29,419775743576725;29,88867593193579;29,374856740797586;29,93359493471493;29,2870578089472;30,021393866565315
Nowcast_PM10;SUBA;2020;2021;27,00884815397053;15,417472261961956;51185;26,89675555490905;27,12094075303201;26,875280842907156;27,142415465033903;26,83330855686446;27,1843877510766
Nowcast_PM10;SUBA;2020;2022;27,034599137591893;15,034704981128453;76955;26,945451677483245;27,123746597700542;26,928372995002114;27,140825280181673;26,894993054924626;27,17420522025916
Nowcast_PM10;SUBA;2020;2023;26,822223981813522;14,84059813905142;102883;26,746119407201007;26,898328556426037;26,73153953756699;26,912908426060053;26,70304361099095;26,941404352636095
Nowcast_PM10;SUBA;2021;2021;25,654944839895474;13,182962050517242;33857;25,53709529615397;25,772794383636977;25,514517269297286;25,795372410493663;25,470387921575213;25,839501758215736
Nowcast_PM10;SUBA;2021;2022;26,273318317486094;13,669979034481916;59627;26,18123512384534;26,365401511126848;26,163593902048095;26,383042732924093;26,12911430292643;26,41752233204576
Nowcast_PM10;SUBA;2021;2023;26,248640577456378;13,842229032931405;85555;26,170798343263755;26,326482811649;26,155885526539855;26,3413956283729;26,12673878212309;26,370542372789664
Nowcast_PM10;SUBA;2022;2022;27,085746366798706;14,244125918888326;25770;26,93979053082304;27,231702202774372;26,911827344574263;27,259665389023148;26,85717183229254;27,31432090130487
Nowcast_PM10;SUBA;2022;2023;26,63745168400982;14,244195344282751;51698;26,53440450929597;26,740498858723672;26,514662727409267;26,760240640610377;26,47607746092574;26,798825907093903
Nowcast_PM10;SUBA;2023;2023;26,191888818556656;14,230551900095158;25928;26,04651707168983;26,33726056542348;26,018665800737118;26,365111836376194;25,964229051283013;26,4195485858303
Nowcast_PM10;TUNJELITO;2020;2020;36,39717638603009;22,351772546684636;8748;36,00405122820581;36,79030154385437;35,92872365772108;36,8656291143391;35,781475979486615;37,012876792573564
Nowcast_PM10;TUNJELITO;2020;2021;35,43738991948748;22,18296615124034;17475;35,16135672854876;35,7134231104262;35,10847073982342;35,76630909915154;35,00509956527425;35,86968027370071
Nowcast_PM10;TUNJELITO;2020;2022;37,3412121844099;22,314254628410843;26129;37,114140152931704;37,56828421588809;37,07063622939611;37,61178813942369;36,985605597258555;37,69681877156124
Nowcast_PM10;TUNJELITO;2020;2023;36,51777806403227;22,143192031988068;34865;36,32271089177028;36,712845236294264;36,285339298543015;36,75021682952153;36,21229562573057;36,82326050233397
Nowcast_PM10;TUNJELITO;2021;2021;34,475293894586066;21,971692965648693;8727;34,08838884379288;34,862198945379255;34,01425308557741;34,936334703594724;33,869335062575935;35,0812527265962
Nowcast_PM10;TUNJELITO;2021;2022;37,81635315237644;22,280863472000036;17381;37,538352993708855;38,09435331104403;37,48509011888916;38,147616185863725;37,380982234850265;38,25172406990262
Nowcast_PM10;TUNJELITO;2021;2023;36,558174107956276;22,073169753977478;26117;36,333503779061694;36,78284443685086;36,29045998785177;36,82588822806078;36,20632870562904;36,91001951028351
Nowcast_PM10;TUNJELITO;2022;2022;41,185595600115825;22,083478233610332;8654;40,79508503616992;41,57610616406173;40,72025828957706;41,65093291065459;40,573989342891174;41,797201857340475
Nowcast_PM10;TUNJELITO;2022;2023;37,603447001693;22,050527035817666;17390;37,32839198066197;37,87850202272403;37,27569337626803;37,93120062711797;37,17268842246491;38,03420558092109
Nowcast_PM10;TUNJELITO;2023;2023;34,05492205082864;21,43675629590191;8736;33,67763137173663;34,43221272992064;33,605337860264406;34,50450624139287;33,46402102165699;34,645823080000284
Nowcast_PM10;USAQUEN;2020;2020;13,195138671721912;14,853660883110136;8754;12,933980597899293;13,456296745544531;12,883939535660575;13,506337807783249;12,786121043003638;13,604156300440186
Nowcast_PM10;USAQUEN;2020;2021;14,797208956539043;13,731448539858512;18977;14,633244001625936;14,96117391145215;14,601829738197257;14,99258817488083;14,540427687746796;15,05399022533129
Nowcast_PM10;USAQUEN;2020;2022;17,3177942201798;13,961151041550984;27718;17,179856814710146;17,455731625649452;17,153429979824907;17,48215846053469;17,101777549415285;17,533810890944313
Nowcast_PM10;USAQUEN;2020;2023;17,956855751748765;13,749183379012049;36456;17,838406945077963;18,075304558419568;17,81571419374498;18,09799730975255;17,771360748371695;18,142350755125836
Nowcast_PM10;USAQUEN;2021;2021;16,16906880915463;12,530855778469297;10223;15,965196534514519;16,372941083794743;15,926133260820103;16,412004357489156;15,849775563177849;16,48836205513141
Nowcast_PM10;USAQUEN;2021;2022;19,22085932623339;13,099057568352968;18964;19,0643920396965;19,377326612770283;19,034414262594627;19,407304389872156;18,975819952979734;19,46589869948705
Nowcast_PM10;USAQUEN;2021;2023;19,461587226680358;13,024399218552778;27702;19,33286785298859;19,590306600372127;19,308207060299956;19,61496739306076;19,260006436883913;19,663168016476803
Nowcast_PM10;USAQUEN;2022;2022;22,790068164592412;12,84534322826258;8741;22,56405254958512;23,016083779599704;22,520745196735927;23,059391132448898;22,43608949953919;23,144046829645635
Nowcast_PM10;USAQUEN;2022;2023;21,387293261485873;12,921757974178503;17479;21,226520086822298;21,548066436149448;21,195717095062587;21,578869427909158;21,135509439791665;21,63907708318008
Nowcast_PM10;USAQUEN;2023;2023;19,984036746487675;12,846111087039914;8738;19,757968814935776;20,210104678039574;19,71465143459144;20,25342205838391;19,62997613121256;20,33809736176279
Nowcast_PM10;USME;2020;2020;34,63113793042098;14,038399666835105;20070;34,468136573222125;34,79413928761983;34,43690708507944;34,82536877576251;34,37586644684136;34,886409414000596
Nowcast_PM10;USME;2020;2021;34,670313148705354;14,789064853923026;28697;34,526710072982695;34,81391622442801;34,49919783649176;34,84142846091895;34,4454240353275;34,89520226208321
Nowcast_PM10;USME;2020;2022;35,52141033303969;16,114435841646177;37142;35,38387301476916;35,65894765131022;35,35752325695334;35,685297409126036;35,30602215534884;35,73679851073054
