;Estacion;Anio;Mes;Hora;Localidad;mean_CO_granular;mean_NO2_granular;mean_O3_granular;mean_PM10_granular;mean_PM25_granular;mean_SO2_granular;mean_CO_local;mean_NO2_local;mean_O3_local;mean_PM10_local;mean_PM25_local;mean_SO2_local
2123;CARVAJAL - SEVILLANA;2021;4;11;KENNEDY;1393.7913;28.394;32.4907;47.0;29.1538;10.9876;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2124;CARVAJAL - SEVILLANA;2021;4;12;KENNEDY;1478.8292;28.394;34.8523;55.4286;28.7692;10.0449;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2125;CARVAJAL - SEVILLANA;2021;4;13;KENNEDY;1454.9771;31.7788;34.9018;54.8333;31.3846;9.207;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2126;CARVAJAL - SEVILLANA;2021;4;14;KENNEDY;1559.9263;27.3598;31.8236;52.8667;29.0714;14.4224;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2127;CARVAJAL - SEVILLANA;2021;4;15;KENNEDY;1749.4072;33.6592;28.8771;62.2353;30.5333;16.7881;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2128;CARVAJAL - SEVILLANA;2021;4;16;KENNEDY;1946.33;42.309;23.0981;52.5294;26.4;15.1491;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2129;CARVAJAL - SEVILLANA;2021;4;17;KENNEDY;2270.7183;50.6768;16.7662;48.6;27.4;10.6255;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2130;CARVAJAL - SEVILLANA;2021;4;18;KENNEDY;2337.5042;56.0359;10.1489;47.5333;25.9333;16.1145;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2131;CARVAJAL - SEVILLANA;2021;4;19;KENNEDY;2442.4533;53.2153;7.0454;58.3333;27.4;13.8584;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2132;CARVAJAL - SEVILLANA;2021;4;20;KENNEDY;2451.9942;51.1469;7.3843;66.1333;32.8;18.2698;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2133;CARVAJAL - SEVILLANA;2021;4;21;KENNEDY;2160.9988;46.6339;7.6875;69.0;37.4;14.3519;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2134;CARVAJAL - SEVILLANA;2021;4;22;KENNEDY;1865.2329;34.9754;7.955;65.0667;35.4;12.9923;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2135;CARVAJAL - SEVILLANA;2021;4;23;KENNEDY;1692.4609;31.2146;9.1822;55.8571;28.7857;19.4719;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2136;CARVAJAL - SEVILLANA;2021;5;0;KENNEDY;1466.2106;28.5821;6.7594;39.3871;17.7097;27.2771;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2137;CARVAJAL - SEVILLANA;2021;5;1;KENNEDY;1407.119;26.6046;7.0885;35.5484;16.6452;27.0676;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2138;CARVAJAL - SEVILLANA;2021;5;2;KENNEDY;1252.0035;26.0373;7.1391;35.3226;17.0968;26.4217;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2139;CARVAJAL - SEVILLANA;2021;5;3;KENNEDY;1407.119;29.8377;5.1708;44.3667;19.129;23.9306;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2140;CARVAJAL - SEVILLANA;2021;5;4;KENNEDY;2186.3897;36.3342;3.0569;65.0;26.4194;17.7474;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2141;CARVAJAL - SEVILLANA;2021;5;5;KENNEDY;2644.3497;40.0804;2.3671;84.5161;38.129;14.7402;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2142;CARVAJAL - SEVILLANA;2021;5;6;KENNEDY;2936.1145;42.8592;3.2468;94.9032;41.7419;19.1073;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2143;CARVAJAL - SEVILLANA;2021;5;7;KENNEDY;2271.3339;43.8393;6.6708;89.9032;39.8065;21.1262;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2144;CARVAJAL - SEVILLANA;2021;5;8;KENNEDY;1739.5094;44.8688;13.5821;86.0;40.5484;23.0352;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2145;CARVAJAL - SEVILLANA;2021;5;9;KENNEDY;1240.9239;37.2194;22.082;77.2667;39.3667;20.556;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2146;CARVAJAL - SEVILLANA;2021;5;10;KENNEDY;1034.1032;33.3502;26.7655;61.0667;29.2333;24.2266;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2147;CARVAJAL - SEVILLANA;2021;5;11;KENNEDY;1174.4458;34.3674;26.8336;59.0667;26.2903;20.6869;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2148;CARVAJAL - SEVILLANA;2021;5;12;KENNEDY;1133.451;30.5777;24.4364;54.1667;22.2;20.2987;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2149;CARVAJAL - SEVILLANA;2021;5;13;KENNEDY;1200.2984;30.1471;22.8769;56.4333;24.2258;22.1184;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2150;CARVAJAL - SEVILLANA;2021;5;14;KENNEDY;1178.139;29.9226;23.1769;53.6452;23.7419;25.0862;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2151;CARVAJAL - SEVILLANA;2021;5;15;KENNEDY;1340.641;31.0084;19.7213;49.2258;22.3548;22.5549;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2152;CARVAJAL - SEVILLANA;2021;5;16;KENNEDY;1625.0194;36.0673;16.4618;49.0333;22.5806;21.4545;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2153;CARVAJAL - SEVILLANA;2021;5;17;KENNEDY;1842.9197;41.3567;11.2087;53.4483;23.9032;21.4635;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2154;CARVAJAL - SEVILLANA;2021;5;18;KENNEDY;2053.4335;42.4182;7.1075;48.7742;21.5806;22.3716;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2155;CARVAJAL - SEVILLANA;2021;5;19;KENNEDY;2046.0471;43.2553;5.2847;53.4194;22.0;31.7811;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2156;CARVAJAL - SEVILLANA;2021;5;20;KENNEDY;1769.0552;40.374;5.1645;58.6452;27.129;43.3815;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2157;CARVAJAL - SEVILLANA;2021;5;21;KENNEDY;1554.8481;36.1413;5.8797;52.4194;25.0968;33.4133;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2158;CARVAJAL - SEVILLANA;2021;5;22;KENNEDY;1558.5413;32.8585;5.7911;50.9;22.9355;37.9348;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2159;CARVAJAL - SEVILLANA;2021;5;23;KENNEDY;1500.2138;30.9423;5.7304;44.3793;21.1724;33.303;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2160;CARVAJAL - SEVILLANA;2021;6;0;KENNEDY;1664.1939;36.3043;3.7628;54.2667;21.6;23.5674;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2161;CARVAJAL - SEVILLANA;2021;6;1;KENNEDY;1500.6368;32.9848;4.0992;54.3;22.6;21.6646;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2162;CARVAJAL - SEVILLANA;2021;6;2;KENNEDY;1631.4825;31.6945;4.5827;51.0333;21.4667;22.389;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2163;CARVAJAL - SEVILLANA;2021;6;3;KENNEDY;2334.7782;35.961;3.2303;60.2667;24.6667;14.1841;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2164;CARVAJAL - SEVILLANA;2021;6;4;KENNEDY;2363.4007;40.6654;3.0061;70.3333;29.8667;13.4945;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2165;CARVAJAL - SEVILLANA;2021;6;5;KENNEDY;3078.9632;46.2735;2.7118;92.7667;40.3333;14.2452;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2166;CARVAJAL - SEVILLANA;2021;6;6;KENNEDY;3213.8979;49.0929;3.2934;98.6333;42.7333;15.1181;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2167;CARVAJAL - SEVILLANA;2021;6;7;KENNEDY;2563.7582;50.3007;6.0822;93.7333;41.8667;22.6683;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2168;CARVAJAL - SEVILLANA;2021;6;8;KENNEDY;1889.085;50.5452;12.725;88.1333;37.4667;18.7666;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2169;CARVAJAL - SEVILLANA;2021;6;9;KENNEDY;1500.6368;47.0539;20.2577;78.069;39.6897;14.027;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2170;CARVAJAL - SEVILLANA;2021;6;10;KENNEDY;1267.8707;41.08;24.7939;68.6786;31.6429;13.8225;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2171;CARVAJAL - SEVILLANA;2021;6;11;KENNEDY;1184.5312;38.837;22.4951;62.7586;28.8276;12.0549;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2172;CARVAJAL - SEVILLANA;2021;6;12;KENNEDY;1365.7021;37.9465;22.9481;61.8667;26.6333;12.6235;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2173;CARVAJAL - SEVILLANA;2021;6;13;KENNEDY;1238.9454;36.2604;23.6561;57.1333;26.6333;12.063;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2174;CARVAJAL - SEVILLANA;2021;6;14;KENNEDY;1324.8129;38.7237;23.8944;63.9655;27.5333;14.1666;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2175;CARVAJAL - SEVILLANA;2021;6;15;KENNEDY;1619.2157;44.1959;18.5199;59.1667;25.7;17.0209;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2176;CARVAJAL - SEVILLANA;2021;6;16;KENNEDY;1843.6838;48.7838;15.1142;60.8966;26.5333;17.3439;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2177;CARVAJAL - SEVILLANA;2021;6;17;KENNEDY;2163.4662;52.5021;10.7233;58.6552;26.8;16.2528;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2178;CARVAJAL - SEVILLANA;2021;6;18;KENNEDY;2285.7111;58.3363;5.0311;61.0667;25.3;17.0209;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2179;CARVAJAL - SEVILLANA;2021;6;19;KENNEDY;2248.9107;57.0263;3.7839;70.2667;28.3667;27.2509;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2180;CARVAJAL - SEVILLANA;2021;6;20;KENNEDY;2150.7764;52.764;3.2513;73.1333;30.5;19.526;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2181;CARVAJAL - SEVILLANA;2021;6;21;KENNEDY;2101.7093;49.1952;3.0271;78.931;31.4333;19.7792;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2182;CARVAJAL - SEVILLANA;2021;6;22;KENNEDY;2064.9089;44.7859;3.0411;75.6333;30.0;20.364;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2183;CARVAJAL - SEVILLANA;2021;6;23;KENNEDY;2104.8546;40.8651;3.192;69.3929;27.5714;23.6796;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2184;CARVAJAL - SEVILLANA;2021;7;0;KENNEDY;1171.6143;32.9195;7.9366;41.9032;19.0345;26.7688;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2185;CARVAJAL - SEVILLANA;2021;7;1;KENNEDY;1194.5123;31.4451;8.3733;38.0645;15.8966;24.9781;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2186;CARVAJAL - SEVILLANA;2021;7;2;KENNEDY;1209.7777;33.0162;6.9429;41.3871;18.4828;21.9962;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2187;CARVAJAL - SEVILLANA;2021;7;3;KENNEDY;1530.3497;36.9812;5.424;48.0;21.2414;20.7714;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2188;CARVAJAL - SEVILLANA;2021;7;4;KENNEDY;1938.6973;44.7211;4.3164;63.7419;28.9286;16.3367;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2189;CARVAJAL - SEVILLANA;2021;7;5;KENNEDY;2676.6972;48.6536;3.7213;71.0645;32.25;13.2113;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2190;CARVAJAL - SEVILLANA;2021;7;6;KENNEDY;2850.4062;49.5712;4.3687;80.0323;36.6429;13.017;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2191;CARVAJAL - SEVILLANA;2021;7;7;KENNEDY;2453.9023;49.1452;8.3037;79.6774;33.037;16.6492;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2192;CARVAJAL - SEVILLANA;2021;7;8;KENNEDY;2025.2886;46.6824;12.4365;78.7742;34.0741;18.5245;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2193;CARVAJAL - SEVILLANA;2021;7;9;KENNEDY;1660.105;43.2555;16.9491;73.7;33.0769;15.8383;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2194;CARVAJAL - SEVILLANA;2021;7;10;KENNEDY;1442.574;38.9932;20.0883;70.0;34.5385;14.9435;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2195;CARVAJAL - SEVILLANA;2021;7;11;KENNEDY;1308.4571;34.8187;21.3181;65.3548;27.1481;14.1055;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2196;CARVAJAL - SEVILLANA;2021;7;12;KENNEDY;1288.0125;33.1326;21.7376;60.8387;23.6154;13.1279;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2197;CARVAJAL - SEVILLANA;2021;7;13;KENNEDY;1330.4528;33.3559;21.6212;57.2258;24.3929;9.8578;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2198;CARVAJAL - SEVILLANA;2021;7;14;KENNEDY;1362.431;34.1444;20.5947;56.4839;23.5714;18.9553;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2199;CARVAJAL - SEVILLANA;2021;7;15;KENNEDY;1480.7373;36.5424;18.4491;59.6667;24.25;22.7311;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2200;CARVAJAL - SEVILLANA;2021;7;16;KENNEDY;1656.2887;39.7735;15.715;52.129;23.3929;15.5933;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2201;CARVAJAL - SEVILLANA;2021;7;17;KENNEDY;2025.2886;43.9589;11.7066;53.1935;24.4286;14.2587;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2202;CARVAJAL - SEVILLANA;2021;7;18;KENNEDY;2238.4769;50.2249;7.0567;52.3871;20.8621;16.1255;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2203;CARVAJAL - SEVILLANA;2021;7;19;KENNEDY;2140.963;49.5799;6.0822;62.8065;23.931;19.0735;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2204;CARVAJAL - SEVILLANA;2021;7;20;KENNEDY;2121.8813;49.9473;5.4366;70.1613;28.7586;28.6272;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2205;CARVAJAL - SEVILLANA;2021;7;21;KENNEDY;2079.9017;46.7916;4.9366;64.6774;27.8966;32.9859;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2206;CARVAJAL - SEVILLANA;2021;7;22;KENNEDY;1877.636;42.3575;5.6835;60.1935;25.2759;50.6657;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2207;CARVAJAL - SEVILLANA;2021;7;23;KENNEDY;1573.1774;39.9048;6.3975;55.1786;22.5926;48.0887;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2208;CARVAJAL - SEVILLANA;2021;8;0;KENNEDY;1661.9516;45.4147;6.37;58.6129;26.0323;18.0008;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2209;CARVAJAL - SEVILLANA;2021;8;1;KENNEDY;1673.0313;43.0298;7.4098;58.8065;23.9355;13.887;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2210;CARVAJAL - SEVILLANA;2021;8;2;KENNEDY;1340.641;39.634;8.1012;43.3548;20.9355;11.978;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2211;CARVAJAL - SEVILLANA;2021;8;3;KENNEDY;1573.3142;44.3191;5.848;57.6774;22.9355;9.2665;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2212;CARVAJAL - SEVILLANA;2021;8;4;KENNEDY;1916.7842;53.5789;3.7784;68.0645;30.7742;8.7596;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2213;CARVAJAL - SEVILLANA;2021;8;5;KENNEDY;2755.1465;59.6365;3.0569;85.0968;39.1613;9.6888;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2214;CARVAJAL - SEVILLANA;2021;8;6;KENNEDY;3061.6842;60.1459;4.443;94.9355;41.5806;15.2808;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2215;CARVAJAL - SEVILLANA;2021;8;7;KENNEDY;2614.1883;59.8639;9.2345;87.1667;37.5;18.2516;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2216;CARVAJAL - SEVILLANA;2021;8;8;KENNEDY;1915.7993;54.0078;17.3114;86.4138;35.8667;22.9564;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2217;CARVAJAL - SEVILLANA;2021;8;9;KENNEDY;1579.962;47.9569;23.7402;80.1724;30.7586;14.2246;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2218;CARVAJAL - SEVILLANA;2021;8;10;KENNEDY;1508.1097;46.3787;26.2581;70.4483;30.75;13.8786;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2219;CARVAJAL - SEVILLANA;2021;8;11;KENNEDY;1447.4807;42.403;28.2663;69.1724;26.8966;13.8425;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2220;CARVAJAL - SEVILLANA;2021;8;12;KENNEDY;1370.0637;40.648;30.3199;61.4667;27.7;12.3511;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2221;CARVAJAL - SEVILLANA;2021;8;13;KENNEDY;1526.5333;42.5723;26.9121;64.7333;25.7333;9.8983;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2222;CARVAJAL - SEVILLANA;2021;8;14;KENNEDY;1591.411;43.327;25.0351;63.2;23.7667;15.4236;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2223;CARVAJAL - SEVILLANA;2021;8;15;KENNEDY;1686.8193;45.7501;23.1712;67.1;26.1333;14.6292;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2224;CARVAJAL - SEVILLANA;2021;8;16;KENNEDY;1812.7583;50.5765;19.535;70.8;26.8667;13.4421;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2225;CARVAJAL - SEVILLANA;2021;8;17;KENNEDY;2142.071;57.2248;13.9175;57.7742;25.7742;16.1593;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2226;CARVAJAL - SEVILLANA;2021;8;18;KENNEDY;2389.5171;62.0733;7.3227;62.2581;26.9677;16.7253;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2227;CARVAJAL - SEVILLANA;2021;8;19;KENNEDY;2537.2461;66.6853;5.1328;75.2258;32.3548;20.7038;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2228;CARVAJAL - SEVILLANA;2021;8;20;KENNEDY;2407.9832;63.2817;5.1771;81.7742;34.4839;23.5167;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2229;CARVAJAL - SEVILLANA;2021;8;21;KENNEDY;2282.4135;58.26;5.0253;79.4839;34.3548;21.5401;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2230;CARVAJAL - SEVILLANA;2021;8;22;KENNEDY;2057.1268;54.2245;4.443;67.4839;31.5484;14.529;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2231;CARVAJAL - SEVILLANA;2021;8;23;KENNEDY;1884.9961;50.5897;5.0241;67.0357;28.6786;11.5125;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2232;CARVAJAL - SEVILLANA;2021;9;0;KENNEDY;1431.1132;51.4532;7.8452;57.3077;28.3704;12.7696;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2233;CARVAJAL - SEVILLANA;2021;9;1;KENNEDY;1441.7432;46.7936;8.1018;53.0;26.6538;15.2475;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2234;CARVAJAL - SEVILLANA;2021;9;2;KENNEDY;1356.7695;47.0202;7.9802;52.88;27.8519;19.3865;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2235;CARVAJAL - SEVILLANA;2021;9;3;KENNEDY;1732.8569;50.8688;5.2009;66.6923;32.8519;14.8411;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2236;CARVAJAL - SEVILLANA;2021;9;4;KENNEDY;2070.8093;61.3672;3.4064;89.3462;42.7037;16.5674;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2237;CARVAJAL - SEVILLANA;2021;9;5;KENNEDY;2988.1802;69.6891;3.0722;108.8846;53.5185;12.227;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2238;CARVAJAL - SEVILLANA;2021;9;6;KENNEDY;3425.7305;67.7869;4.09;117.6154;55.4231;16.3;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2239;CARVAJAL - SEVILLANA;2021;9;7;KENNEDY;2684.4623;68.4488;10.3191;100.1154;49.24;19.5277;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2240;CARVAJAL - SEVILLANA;2021;9;8;KENNEDY;1845.8486;58.7898;21.0854;91.96;43.9615;15.3059;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2241;CARVAJAL - SEVILLANA;2021;9;9;KENNEDY;1524.6836;54.4854;28.8213;82.96;39.5769;11.4557;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2242;CARVAJAL - SEVILLANA;2021;9;10;KENNEDY;1410.6572;50.3374;30.751;72.56;37.3077;10.6344;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2243;CARVAJAL - SEVILLANA;2021;9;11;KENNEDY;1367.8152;45.7383;31.5565;67.4783;38.1923;11.4797;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2244;CARVAJAL - SEVILLANA;2021;9;12;KENNEDY;1273.0254;44.0085;34.1503;60.04;36.36;9.1819;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2245;CARVAJAL - SEVILLANA;2021;9;13;KENNEDY;1348.4647;43.8142;33.5637;55.6;31.88;9.6016;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2246;CARVAJAL - SEVILLANA;2021;9;14;KENNEDY;1499.3053;46.9364;29.1801;72.0;35.48;14.7642;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2247;CARVAJAL - SEVILLANA;2021;9;15;KENNEDY;1556.9056;50.6317;26.4582;76.68;38.5556;12.4748;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2248;CARVAJAL - SEVILLANA;2021;9;16;KENNEDY;1712.38;53.2429;22.2046;74.2083;36.7407;16.4749;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2249;CARVAJAL - SEVILLANA;2021;9;17;KENNEDY;2137.7878;61.1204;15.7274;59.3846;36.6296;12.363;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2250;CARVAJAL - SEVILLANA;2021;9;18;KENNEDY;2338.4159;65.8666;10.471;68.68;41.4444;18.3519;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2251;CARVAJAL - SEVILLANA;2021;9;19;KENNEDY;2291.8623;67.7473;8.1632;70.24;40.5556;16.4345;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2252;CARVAJAL - SEVILLANA;2021;9;20;KENNEDY;2216.4856;67.7196;6.9134;78.6923;41.8889;12.2425;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2253;CARVAJAL - SEVILLANA;2021;9;21;KENNEDY;2126.9387;62.9056;7.1149;83.913;42.2963;10.3731;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2254;CARVAJAL - SEVILLANA;2021;9;22;KENNEDY;1987.3632;60.6012;6.6201;70.6154;37.4074;11.8768;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2255;CARVAJAL - SEVILLANA;2021;9;23;KENNEDY;1780.89;57.7183;6.186;62.16;31.7692;9.7761;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2256;CARVAJAL - SEVILLANA;2021;10;0;KENNEDY;2032.1513;48.7515;2.5135;63.3333;32.4516;7.7991;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2257;CARVAJAL - SEVILLANA;2021;10;1;KENNEDY;2171.8343;45.1282;2.6246;66.4286;38.1;9.3905;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2258;CARVAJAL - SEVILLANA;2021;10;2;KENNEDY;2022.792;42.7406;3.5585;57.1935;31.2581;8.7545;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2259;CARVAJAL - SEVILLANA;2021;10;3;KENNEDY;2118.8151;47.1699;2.6509;71.75;35.871;7.3241;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2260;CARVAJAL - SEVILLANA;2021;10;4;KENNEDY;2585.6374;51.9081;1.6851;87.4828;46.5806;7.2181;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2261;CARVAJAL - SEVILLANA;2021;10;5;KENNEDY;3314.4537;56.6774;1.48;100.5333;50.1613;7.5778;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2262;CARVAJAL - SEVILLANA;2021;10;6;KENNEDY;3549.0157;58.8217;2.3927;111.3226;57.4516;11.3695;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2263;CARVAJAL - SEVILLANA;2021;10;7;KENNEDY;2823.2407;62.9511;8.0568;105.6774;52.6452;19.076;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2264;CARVAJAL - SEVILLANA;2021;10;8;KENNEDY;2079.4808;61.3687;19.7702;97.4194;51.1935;18.5338;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2265;CARVAJAL - SEVILLANA;2021;10;9;KENNEDY;1676.2474;54.3889;33.1986;81.6667;45.5484;14.2005;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2266;CARVAJAL - SEVILLANA;2021;10;10;KENNEDY;1573.0265;50.5563;39.7283;72.3871;39.3871;11.5232;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2267;CARVAJAL - SEVILLANA;2021;10;11;KENNEDY;1621.8077;49.9954;37.8063;67.0968;34.9333;13.0965;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2268;CARVAJAL - SEVILLANA;2021;10;12;KENNEDY;1792.3265;54.0742;35.7064;71.5862;39.6667;12.5269;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
2269;CARVAJAL - SEVILLANA;2021;10;13;KENNEDY;1738.4228;52.1508;33.0602;66.7;40.2143;12.4308;1527.0057;39.0468;23.0984;54.0716;26.4046;9.3384
